Club ID,Date,Start,Finish,Team,Facility,Type,Opponent,Note,N/A,For,Against,DB ID,Ofcl,Write Up
,05/28/2015,6:00 PM,7:15 PM,>Girls U15 A>Bedford,Bedford-Joppa Hill Field,Game,>Girls U15 A>Hampton Lacrosse - Red,4/26 game rescheduled to Thursday 5/28.,,,,5182944,,
,05/29/2015,7:00 PM,8:15 PM,>Girls U15 A>Seacoast,Portsmouth High,Game,>Girls U15 A>Amherst U15A - Gold,,,,,5182943,,
,05/30/2015,3:00 AM,4:15 AM,>Boys U15 B>Hanover,Sachem Field,Game,>Boys U15 B>Black Bear,,,,,5402992,,
,05/30/2015,8:45 AM,10:00 AM,>Girls U11 B>Hollis Brookline,Hollis Middle,Game,>Girls U11 B>Amherst U11B - Black,,,,,5183117,,
,05/30/2015,10:00 AM,11:15 AM,>Girls U15 B>Hollis Brookline,Hollis Middle,Game,>Girls U15 B>Cocheco,,,,,5182865,,
,05/30/2015,10:30 AM,11:45 AM,>Girls U15 B>Hampstead,Depot Road Field,Game,>Girls U15 B>Goffstown,,,,,5182886,,
,05/30/2015,10:30 AM,11:45 AM,>Boys U13 B1>Londonderry Boys U13 Hawks,L'Derry Middle School,Game,>Boys U13 B1>Hampton Lacrosse - Rip Tide,Game rescheduled from 4/19,,,,5325939,,
,05/30/2015,11:15 AM,12:30 PM,>Girls U11 A>Hollis Brookline,Hollis Middle,Game,>Girls U11 B>Hampstead,,,,,5183188,,
,05/30/2015,11:45 AM,1:00 PM,>Girls U9 B>Hampstead,Phanzone,Game,>Girls U9 B>Amherst U9B - Gold,,,,,5187755,,
,05/30/2015,1:00 PM,2:15 PM,>Boys U15 B>Hampton Lacrosse - Hounds ,North Hampton School,Game,>Boys U15 B>Bow,Game reschedule from the 12th,,,,5200237,,
,05/31/2015,2:00 AM,3:15 AM,>Girls U15 B>Hanover,Sachem Field,Game,>Girls U15 B>Nashua,This game is actually at 2:00 PM.  Ignore the AM please.,,,,5182916,,
,05/31/2015,8:00 AM,9:15 AM,>Boys U13 B2>Exeter,Sawyer Field,Game,>Boys U13 B2>MYL Boys U13B Junior Tomahawks,,,,,5194155,,
,05/31/2015,8:00 AM,9:15 AM,>Boys U9 A>Amherst U9A - Gold,Middle Bean,Game,>Boys U9 A>Amherst U9A - Black,,,,,5187873,,
,05/31/2015,8:00 AM,9:15 AM,>Girls U13 B>Amherst U13B - Black,Lower Bean,Game,>Girls U13 B>Abenaki-Wolfeboro,,,,,5183051,,
,05/31/2015,8:00 AM,9:15 AM,>Girls U15 B>Plymouth Youth Lacrosse,Bridge Road,Game,>Girls U15 B>Laconia Sachems,,,,,5182917,,
,05/31/2015,8:00 AM,9:15 AM,>Boys U9 B>Hopkinton U9 boys,Houston Field #1,Game,>Boys U9 B>MYL Boys U9B Junior Tomahawks 1,,,,,5208246,,
,05/31/2015,8:00 AM,9:15 AM,>Boys U13 B2>Laconia Sachems,Laconia HS,Game,>Boys U13 B2>Londonderry Boys U13 Ravens,,,,,5194151,,
,05/31/2015,8:00 AM,9:15 AM,>Boys U15 A>Merrimack Valley Blue Storm,Boscawen Elementary ,Game,>Boys U15 A>Derry U15A,,,,,5182184,,
,05/31/2015,8:00 AM,9:15 AM,>Boys U15 B>Concord Crush Orange,Memorial Field,Game,>Boys U15 B>Rattlers U15B,,,,,5200306,,
,05/31/2015,8:00 AM,9:15 AM,>Boys U9 B>MPAL U9 White,Memorial HS,Game,>Boys U9 B>Hudson Hawks Maroon,,,,,5208244,,
,05/31/2015,8:00 AM,9:15 AM,>Girls U13 B>Windham U13 Virginia,Nashua Road,Game,>Girls U13 B>Windham U13 Duke,,,,,5183050,,
,05/31/2015,8:30 AM,9:45 AM,>Boys U11 B1>Salem Snipers,Salem HS,Game,>Boys U11 B1>Keene Crush Orange,,,,,5187441,,
,05/31/2015,9:00 AM,10:15 AM,>Girls U9 B>Derry,E. Derry Memorial School,Game,>Girls U9 B>Nashua - Purple,,,,,5187813,,
,05/31/2015,9:00 AM,10:15 AM,>Boys U15 B>Bow,Gosling Field,Game,>Boys U15 B>Black Bear,,,,,5200304,,
,05/31/2015,9:00 AM,10:15 AM,>Boys U11 A>Cocheco,Bellamy 3,Game,>Boys U11 A>Seacoast,,,,,5182677,,
,05/31/2015,9:00 AM,10:15 AM,>Boys U9 B>Hampstead Red,Phanzone,Game,>Boys U9 B>Pelham Outlaws,,,,,5208247,,
,05/31/2015,9:00 AM,10:15 AM,>Girls U13 B>Black Bear,Coe-Brown Lower,Game,>Girls U13 B>Plymouth Youth Lacrosse,,,,,5183055,,
,05/31/2015,9:15 AM,10:30 AM,>Girls U13 A>Hopkinton U13 Girls,Houston Field #3,Game,>Girls U13 A>Lakes Region Lacrosse Club,,,,,5183103,,
,05/31/2015,9:15 AM,10:30 AM,>Boys U9 A>Windham U9 Cornell,Searles School,Game,>Boys U9 A>Milford U9A - Blue,,,,,5187872,,
,05/31/2015,9:15 AM,10:30 AM,>Boys U11 B2>Londonderry Boys U11 Huskies,West Road Field #1,Game,>Boys U11 B2>MPAL U11 White,,,,,5200996,,
,05/31/2015,9:15 AM,10:30 AM,>Girls U11 B>Bedford,Bedford-Joppa Hill Field,Game,>Girls U11 B>Amherst U11B - Black,League Athletics defaulted our home game to an away field.,,,,5183168,,
,05/31/2015,9:15 AM,10:30 AM,>Boys U9 B>Derry U9B - Red,Humphrey Field,Game,>Boys U9 B>Rattlers U9 Maroon,,,,,5208243,,
,05/31/2015,9:15 AM,10:30 AM,>Boys U9 B>Laconia Sachems,Laconia HS,Game,>Boys U9 B>Londonderry Boys U9 Jaguars,,,,,5208253,,
,05/31/2015,9:15 AM,10:30 AM,>Boys U13 C>Concord Crush White,Memorial Field,Game,>Boys U13 C>Pelham Outlaws,,,,,5211098,,
,05/31/2015,9:15 AM,10:30 AM,>Girls U9 B>Amherst U9B - Gold,Middle Bean,Game,>Girls U9 B>Amherst U9B - Black,,,,,5187815,,
,05/31/2015,9:15 AM,10:30 AM,>Boys U13 B2>Windham U13B ,Griffin Park,Game,>Boys U13 B2>Litchfield U13,,,,,5194156,,
,05/31/2015,9:15 AM,10:30 AM,>Girls U9 B>Hopkinton U9 Girls,Houston Field #1,Game,>Girls U9 B>MPAL U9 White,,,,,5187820,,
,05/31/2015,9:30 AM,10:45 AM,>Boys U13 B1>Exeter,Sawyer Field,Game,>Boys U13 B1>Salem Snipers,,,,,5200215,,
,05/31/2015,9:45 AM,11:00 AM,>Boys U15 A>Salem Snipers,Salem HS,Game,>Boys U15 A>Cocheco,,,,,5182185,,
,05/31/2015,10:00 AM,11:15 AM,>Boys U9 B>Hooksett,Donati Field,Game,>Boys U9 B>MYL Boys U9B Junior Tomahawks 2,,,,,5200307,,
,05/31/2015,10:00 AM,11:15 AM,>Girls U15 B>Cocheco,Dover Fisk Field,Game,>Girls U15 B>Abenaki-Wolfeboro,,,,,5182918,,
,05/31/2015,10:00 AM,11:15 AM,>Girls U9 B>Lakes Region Lacrosse Club,LRLC The Meadows,Game,>Girls U9 B>Londonderry U9 Cobras,,,,,5187816,,
,05/31/2015,10:15 AM,11:30 AM,>Boys U9 B>Black Bear,Coe-Brown Lower,Game,>Boys U9 B>Windham U9 Navy,,,,,5208252,,
,05/31/2015,10:15 AM,11:30 AM,>Boys U13 B1>Hampstead,Depot Road Field,Game,>Boys U13 B1>Goffstown,,,,,5200217,,
,05/31/2015,10:15 AM,11:30 AM,>Boys U13 C>Cocheco,Bellamy 3,Game,>Boys U13 C>Rattlers U13C,,,,,5211096,,
,05/31/2015,10:15 AM,11:30 AM,>Girls U11 B>Derry,E. Derry Memorial School,Game,>Girls U11 B>MPAL U11 Blue,,,,,5183174,,
,05/31/2015,10:15 AM,11:30 AM,>Boys U9 B>Keene Crush,Keene HS,Game,>Boys U9 B>Merrimack Valley Blue Storm,,,,,5208255,,
,05/31/2015,10:15 AM,11:30 AM,>Boys U9 B>Hampstead White,Phanzone,Game,>Boys U9 B>Nashua - White,,,,,5208249,,
,05/31/2015,10:30 AM,11:45 AM,>Boys U11 B1>Hollis Brookline,Nichols Field,Game,>Boys U11 B1>ORYA White,,,,,5187440,,
,05/31/2015,10:30 AM,11:45 AM,>Girls U11 B>Windham U11 Syracuse,Nashua Road,Game,>Girls U11 B>JSG U11G,,,,,5183167,,
,05/31/2015,10:30 AM,11:45 AM,>Boys U11 B2>Laconia Sachems,Laconia HS,Game,>Boys U11 B2>MYL Boys U11B Junior Tomahawks,,,,,5200998,,
,05/31/2015,10:30 AM,11:45 AM,>Boys U13 A>Concord Crush Orange,Memorial Field,Game,>Boys U13 A>Seacoast,,,,,5187280,,
,05/31/2015,10:30 AM,11:45 AM,>Girls U15 A>Concord Crush Orange,Martin Field,Game,>Girls U15 A>Windham U15 Cornell,,,,,5182968,,
,05/31/2015,10:30 AM,11:45 AM,>Boys U11 A>Windham U11A North Carolina,Griffin Park,Game,>Boys U11 A>Hampstead,,,,,5182679,,
,05/31/2015,10:30 AM,11:45 AM,>Boys U13 B2>Bow,Gosling Field,Game,>Boys U13 B2>Abenaki-Wolfeboro,,,,,5194150,,
,05/31/2015,10:30 AM,11:45 AM,>Boys U9 B>Nashua - Purple,Fairgrounds JrH,Game,>Boys U9 B>Londonderry Boys U9 Cougars,,,,,5208251,,
,05/31/2015,10:30 AM,11:45 AM,>Boys U9 B>Derry U9B - White,Humphrey Field,Game,>Boys U9 B>Peterborough,,,,,5208245,,
,05/31/2015,10:30 AM,11:45 AM,>Boys U15 C>Peterborough,Dublin School Boys Field,Game,>Boys U15 C>Hudson Hawks White,,,,,5200359,,
,05/31/2015,10:30 AM,11:45 AM,>Girls U13 A>Bedford,Bedford-Joppa Hill Field,Game,>Girls U13 A>Amherst U13A - Gold,League Athletics defaulted our home game to an away field.,,,,5183104,,
,05/31/2015,10:30 AM,11:45 AM,>Girls U9 B>Windham U9 Yale,Searles School,Game,>Girls U9 B>Londonderry Girls U9 Vipers,,,,,5187814,,
,05/31/2015,10:45 AM,12:00 PM,>Boys U9 B>MPAL U9,Memorial HS,Game,>Boys U9 B>Hudson Hawks White,,,,,5208257,,
,05/31/2015,11:00 AM,12:15 PM,>Boys U15 B>Goffstown,Laurier St Field,Game,>Boys U15 B>ORYA Red,,,,,5200301,,
,05/31/2015,11:00 AM,12:15 PM,>Boys U15 B>Exeter,Sawyer Field,Game,>Boys U15 B>Pelham Outlaws,,,,,5200310,,
,05/31/2015,11:15 AM,12:30 PM,>Boys U15 C>Lakes Region Lacrosse Club,LRLC The Meadows,Game,>Boys U15 C>Londonderry Boys U15 Wolves,,,,,5200362,,
,05/31/2015,11:15 AM,12:30 PM,>Girls U13 B>Cocheco,Dover Fisk Field,Game,>Girls U13 B>ORYA White,,,,,5183047,,
,05/31/2015,11:15 AM,12:30 PM,>Boys U15 B>Seacoast,Greenland Field,Game,>Boys U15 B>Hudson Hawks Maroon,Change of location ,,,,5200303,,
,05/31/2015,11:15 AM,12:30 PM,>Boys U11 B2>Hooksett,Donati Field,Game,>Boys U11 B2>Peterborough,,,,,5187279,,
,05/31/2015,11:30 AM,12:45 PM,>Boys U13 C>Black Bear,Coe-Brown Lower,Game,>Boys U13 C>Salem,,,,,5211094,,
,05/31/2015,11:30 AM,12:45 PM,>Girls U13 B>Derry,E. Derry Memorial School,Game,>Girls U13 B>MPAL U13,,,,,5183046,,
,05/31/2015,11:30 AM,12:45 PM,>Boys U11 B2>Hampstead,Depot Road Field,Game,>Boys U11 B2>Plymouth Youth Lacrosse,,,,,5201001,,
,05/31/2015,11:30 AM,12:45 PM,>Boys U13 B1>Cocheco,Bellamy 3,Game,>Boys U13 B1>Seacoast,,,,,5200213,,
,05/31/2015,11:30 AM,12:45 PM,>Boys U9 A>JSG U9 Boys,Bolton Field,Game,>Boys U9 A>MPAL U9 Blue,,,,,5187868,,
,05/31/2015,11:45 AM,1:00 PM,>Boys U9 B>Bow,Gosling Field,Game,>Boys U9 B>Salem Snipers,,,,,5208254,,
,05/31/2015,11:45 AM,1:00 PM,>Boys U15 A>Windham U15,Griffin Park,Game,>Boys U15 A>Hampstead,,,,,5182182,,
,05/31/2015,11:45 AM,1:00 PM,>Boys U9 A>Derry U9A,Humphrey Field,Game,>Boys U9 A>Lakes Region Lacrosse Club,,,,,5187870,,
,05/31/2015,11:45 AM,1:00 PM,>Girls U11 A>Windham U11 Hopkins,Nashua Road,Game,>Girls U11 A>Londonderry U11 Girls,,,,,5183216,,
,05/31/2015,11:45 AM,1:00 PM,>Girls U13 B>Concord Crush Orange,Martin Field,Game,>Girls U13 B>Nashua - White,,,,,5183049,,
,05/31/2015,11:45 AM,1:00 PM,>Girls U13 B>Bedford,Bedford-Joppa Hill Field,Game,>Girls U13 B>Seacoast,,,,,5183053,,
,05/31/2015,11:45 AM,1:00 PM,>Boys U13 B2>Concord Crush Black,Memorial Field,Game,>Boys U13 B2>Peterborough,,,,,5194154,,
,05/31/2015,12:00 PM,1:15 PM,>Boys U9 B>Antrim U9 Boys,Shea Field,Game,>Boys U9 B>Abenaki-Wolfeboro,,,,,5208250,,
,05/31/2015,12:00 PM,1:15 PM,>Girls U15 B>Hopkinton U15 Girls,Houston Field #3,Game,>Girls U15 B>Londonderry Girls U15,,,,,5182921,,
,05/31/2015,12:00 PM,4:00 PM,>Girls U13 B>Goffstown,Barnard park,Game,>Girls U13 B>Pelham Lady Outlaws,,,,,5182981,,
,05/31/2015,12:15 PM,1:30 PM,>Boys U13 C>Goffstown,Laurier St Field,Game,>Boys U13 C>Hudson Hawks,,,,,5211093,,
,05/31/2015,12:30 PM,1:45 PM,>Girls U15 A>Exeter,Linden Street,Game,>Girls U15 A>ORYA Red,,,,,5182967,,
,05/31/2015,12:30 PM,1:45 PM,>Boys U13 B2>Hooksett,Donati Field,Game,>Boys U13 B2>MPAL U13 Blue,,,,,5194153,,
,05/31/2015,12:30 PM,1:45 PM,>Boys U13 C>Exeter,Sawyer Field,Game,>Boys U13 C>Merrimack Valley Blue Storm,,,,,5211095,,
,05/31/2015,12:30 PM,1:45 PM,>Girls U13 B>Hampton Lacrosse - Blue,Winnacunnet High School ,Game,>Girls U13 B>JSG U13G,,,,,5183052,,
,05/31/2015,12:45 PM,2:00 PM,>Girls U9 B>Hampstead,Phanzone,Game,>Girls U9 B>MYL Girls U9B Junior Tomahawks,,,,,5187812,,
,05/31/2015,12:45 PM,2:00 PM,>Girls U15 A>Derry,E. Derry Memorial School,Game,>Girls U15 A>Seacoast,,,,,5182965,,
,05/31/2015,12:45 PM,2:00 PM,>Boys U15 C>Cocheco,Bellamy 3,Game,>Boys U15 C>Plymouth Youth Lacrosse,,,,,5200358,,
,05/31/2015,12:45 PM,2:15 PM,>Boys U11 B1>JSG U11B,Bolton Field,Game,>Boys U11 B1>Lakes Region Lacrosse Club,,,,,5187437,,
,05/31/2015,12:45 PM,2:00 PM,>Girls U11 A>Laconia Sachems,Laconia HS,Game,>Girls U11 A>Seacoast - Roelofs,,,,,5183215,,
,05/31/2015,1:00 PM,2:15 PM,>Boys U11 C>Derry U11C,Humphrey Field,Game,>Boys U11 C>Rattlers U11 White,,,,,5200937,,
,05/31/2015,1:00 PM,2:15 PM,>Girls U11 B>Hollis Brookline,Hollis Middle,Game,>Girls U11 B>Hampstead,,,,,5183171,,
,05/31/2015,1:00 PM,2:15 PM,>Boys U13 A>Windham U13A,Griffin Park,Game,>Boys U13 A>Londonderry Boys U13 Falcons,,,,,5187283,,
,05/31/2015,1:00 PM,2:15 PM,>Girls U11 B>Concord Crush Black,Martin Field,Game,>Girls U11 B>MYL Girls U11B Junior Tomahawks,,,,,5183172,,
,05/31/2015,1:00 PM,2:15 PM,>Boys U11 A>Bedford,Bedford HS,Game,>Boys U11 A>Amherst U11A - Gold,,,,,5182680,,
,05/31/2015,1:00 PM,2:15 PM,>Boys U11 C>Concord Crush White,Memorial Field,Game,>Boys U11 C>Windham U11C Princeton,,,,,5200935,,
,05/31/2015,1:00 PM,2:15 PM,>Girls U15 A>Bedford,Bedford-Joppa Hill Field,Game,>Girls U15 A>Amherst U15A - Gold,,,,,5182966,,
,05/31/2015,1:00 PM,2:15 PM,>Boys U15 C>Hanover,Sachem Field,Game,>Boys U15 C>MYL Boys U15B Junior Tomahawks,,,,,5200360,,
,05/31/2015,1:00 PM,2:15 PM,>Boys U11 B1>Hampton Lacrosse - Hounds,North Hampton School,Game,>Boys U11 B1>Pelham Outlaws,,,,,5187438,,
,05/31/2015,1:00 PM,2:15 PM,>Boys U11 B1>Hopkinton U11 Boys,Houston Field #4,Game,>Boys U11 B1>Londonderry Boys U11 Lynx,,,,,5187439,,
,05/31/2015,1:15 PM,2:30 PM,>Girls U15 B>Goffstown,Barnard park,Game,>Girls U15 B>Peterborough,,,,,5182920,,
,05/31/2015,1:15 PM,2:30 PM,>Girls U11 B>Hopkinton U11 Girls,Houston Field #3,Game,>Girls U11 B>Keene Crush,,,,,5183169,,
,05/31/2015,1:15 PM,2:30 PM,>Boys U13 B1>Hollis Brookline,Nichols Field,Game,>Boys U13 B1>Nashua - Purple,,,,,5200216,,
,05/31/2015,1:30 PM,2:45 PM,>Boys U13 A>Rattlers U13A,East Road Fields,Game,>Boys U13 A>ORYA Red,,,,,5187281,,
,05/31/2015,1:30 PM,3:00 PM,>Girls U13 B>CONVAL LYNX,Shea Field,Game,>Girls U13 B>Abenaki-Wolfeboro,,,,,5182978,,
,05/31/2015,1:45 PM,3:00 PM,>Girls U11 B>Hampton Lacrosse - Green,Winnacunnet High School ,Game,>Girls U11 B>Lakes Region Lacrosse Club,,,,,5183173,,
,05/31/2015,1:45 PM,3:00 PM,>Boys U13 A>Hooksett,Donati Field,Game,>Boys U13 A>Nashua - White,,,,,5201000,,
,05/31/2015,2:00 PM,3:15 PM,>Girls U13 A>Hampstead,Depot Road Field,Game,>Girls U13 A>Nashua - Purple,,,,,5183102,,
,05/31/2015,2:00 PM,3:15 PM,>Boys U13 B2>Cocheco,Bellamy 3,Game,>Boys U13 B2>Plymouth Youth Lacrosse,,,,,5194152,,
,05/31/2015,2:00 PM,3:15 PM,>Girls U13 A>Exeter,Linden Street,Game,>Girls U13 A>Seacoast,,,,,5183101,,
,05/31/2015,2:00 PM,3:15 PM,>Boys U11 C>Exeter - White,Sawyer Field,Game,>Boys U11 C>MPAL U11 Blue,,,,,5200938,,
,05/31/2015,2:15 PM,3:30 PM,>Boys U13 B1>Hopkinton U13 Boys,Houston Field #4,Game,>Boys U13 B1>Londonderry Boys U13 Hawks,,,,,5200214,,
,05/31/2015,2:15 PM,3:30 PM,>Boys U11 C>Hampton Lacrosse - White,North Hampton School,Game,>Boys U11 C>Hudson Hawks White,,,,,5200934,,
,05/31/2015,2:15 PM,3:30 PM,>Boys U9 A>Bedford,Bedford-Joppa Hill Field,Game,>Boys U9 A>Rattlers U9 Black,,,,,5187869,,
,05/31/2015,2:15 PM,3:30 PM,>Boys U11 B2>Concord Crush Black,Memorial Field,Game,>Boys U11 B2>Seacoast,,,,,5200997,,
,05/31/2015,2:15 PM,3:30 PM,>Girls U11 A>Concord Crush Orange,Martin Field,Game,>Girls U11 A>Amherst U11A - Gold,,,,,5183217,,
,05/31/2015,2:15 PM,3:30 PM,>Boys U11 B1>Concord Crush Orange,Memorial Field,Game,>Boys U11 B1>Bow,,,,,5187442,,
,05/31/2015,2:15 PM,3:30 PM,>Girls U11 A>Hollis Brookline,Hollis Middle,Game,>Girls U11 A>Nashua ,,,,,5183218,,
,05/31/2015,2:15 PM,3:45 PM,>Boys U13 B1>JSG U13B,Bolton Field,Game,>Boys U13 B1>Lakes Region Lacrosse Club,,,,,5200212,,
,05/31/2015,2:15 PM,3:30 PM,>Boys U11 B2>Bedford,Bedford HS,Game,>Boys U11 B2>Amherst U11B - Black,,,,,5200995,,
,05/31/2015,2:15 PM,3:30 PM,>Girls U9 B>Bow,Gosling Field,Game,>Girls U9 B>Windham U9 Harvard,,,,,5187817,,
,05/31/2015,2:30 PM,3:45 PM,>Boys U15 B>Hanover,Sachem Field,Game,>Boys U15 B>Londonderry Boys U15 Warriors,,,,,5200300,,
,05/31/2015,2:30 PM,3:45 PM,>Girls U11 B>Goffstown,Barnard park,Game,>Girls U11 B>Merrimack Valley Blue Storm,,,,,5183166,,
,05/31/2015,2:45 PM,4:00 PM,>Boys U11 B2>Goffstown Hansen,Laurier St Field,Game,>Boys U11 B2>Rattlers U11 Maroon,,,,,5200999,,
,05/31/2015,3:00 PM,4:15 PM,>Boys U15 B>Hooksett,Donati Field,Game,>Boys U15 B>Keene Crush,,,,,5208248,,
,05/31/2015,3:00 PM,4:15 PM,>Girls U15 B>Hampton Lacrosse -White,Winnacunnet High School ,Game,>Girls U15 B>ORYA White,,,,,5182924,,
,05/31/2015,3:15 PM,4:30 PM,>Boys U11 C>Cocheco,Bellamy 3,Game,>Boys U11 C>Black Bear,,,,,5200933,,
,05/31/2015,3:30 PM,4:45 PM,>Boys U13 A>Bedford,Bedford HS,Game,>Boys U13 A>Amherst U13A - Gold,,,,,5187284,,
,05/31/2015,3:30 PM,4:45 PM,>Girls U15 B>Hampstead,Depot Road Field,Game,>Girls U15 B>Pelham Lady Outlaws,,,,,5182922,,
,05/31/2015,3:30 PM,4:45 PM,>Girls U11 B>Bow,Gosling Field,Game,>Girls U11 B>Pelham Lady Outlaws,,,,,5183170,,
,05/31/2015,3:30 PM,4:45 PM,>Girls U13 B>Exeter,Linden Street,Game,>Girls U13 B>Merrimack Valley Blue Storm,,,,,5183056,,
,05/31/2015,3:30 PM,4:45 PM,>Girls U9 B>Concord Crush Black,Martin Field,Game,>Girls U9 B>Pelham Lady Outlaws,,,,,5187819,,
,05/31/2015,3:30 PM,4:45 PM,>Boys U11 A>Derry U11A,Humphrey Field,Game,>Boys U11 A>Nashua - Purple,,,,,5182678,,
,05/31/2015,3:30 PM,4:45 PM,>Girls U13 A>Hollis Brookline,Hollis Middle,Game,>Girls U13 A>Londonderry Girls U13,,,,,5183105,,
,05/31/2015,3:30 PM,4:45 PM,>Boys U13 C>Derry U13C,Humphrey Field,Game,>Boys U13 C>Nashua - Black,,,,,5211097,,
,05/31/2015,3:30 PM,4:45 PM,>Boys U15 B>Hampton Lacrosse - Hounds ,North Hampton School,Game,>Boys U15 B>Nashua,,,,,5200302,,
,05/31/2015,3:30 PM,4:45 PM,>Boys U15 C>Bedford,Bedford-Joppa Hill Field,Game,>Boys U15 C>Abenaki-Wolfeboro,,,,,5200361,,
,05/31/2015,3:30 PM,4:45 PM,>Boys U15 B>Hopkinton U15 Boys,Houston Field #4,Game,>Boys U15 B>JSG U15B,,,,,5200305,,
,05/31/2015,3:30 PM,4:45 PM,>Boys U11 C>Exeter - Grey,Sawyer Field,Game,>Boys U11 C>Nashua - White,,,,,5200939,,
,05/31/2015,3:45 PM,5:00 PM,>Girls U9 B>JSG U9G,Bolton Field,Game,>Girls U9 B>MPAL U9 Blue,,,,,5187818,,
,05/31/2015,4:00 PM,5:15 PM,>Girls U13 B>CONVAL LYNX,Shea Field,Game,>Girls U13 B>MYL Girls U13B Junior Tomahawks,,,,,5183048,,
,05/31/2015,4:00 PM,5:15 PM,>Boys U11 C>Goffstown Maroon,Laurier St Field,Game,>Boys U11 C>Litchfield U11,,,,,5200936,,
,05/31/2015,4:45 PM,6:00 PM,>Boys U13 A>Derry U13A,Humphrey Field,Game,>Boys U13 A>Pelham Outlaws,,,,,5187282,,
,05/31/2015,4:45 PM,6:00 PM,>Girls U15 B>Hollis Brookline,Hollis Middle,Game,>Girls U15 B>MYL Girls U15B Junior Tomahawks,,,,,5182923,,
,05/31/2015,4:45 PM,6:00 PM,>Boys U9 B>Concord Crush Black,Memorial Field,Game,>Boys U9 B>Rattlers U9 White,,,,,5208256,,
,05/31/2015,4:45 PM,6:00 PM,>Boys U13 B1>Bedford,Bedford HS,Game,>Boys U13 B1>Amherst U13B - Black,,,,,5200211,,
,05/31/2015,4:45 PM,6:00 PM,>Boys U15 A>Bedford,Bedford-Joppa Hill Field,Game,>Boys U15 A>Amherst U15A - Gold,,,,,5182183,,
,05/31/2015,5:00 PM,6:15 PM,>Girls U15 B>JSG U15G,Bolton Field,Game,>Girls U15 B>Lakes Region Lacrosse Club,,,,,5182919,,
,05/31/2015,5:00 PM,6:15 PM,>Girls U9 B>Concord Crush Orange,Martin Field,Game,>Girls U9 B>Nashua - White,,,,,5187821,,
,05/31/2015,5:00 PM,6:15 PM,>Girls U11 A>Exeter,Linden Street,Game,>Girls U11 A>Seacoast - Smith,,,,,5183214,,
,05/31/2015,5:00 PM,6:15 PM,>Girls U13 B>Bow,Gosling Field,Game,>Girls U13 B>Pelham Lady Outlaws,,,,,5183057,,
,05/31/2015,5:00 PM,6:15 PM,>Boys U11 A>Exeter - Blue,Sawyer Field,Game,>Boys U11 A>Londonderry Boys U11 Razors,,,,,5182681,,
,05/31/2015,6:00 PM,7:15 PM,>Boys U9 A>Concord Crush Orange,Memorial Field,Game,>Boys U9 A>Pelham Outlaws,,,,,5187871,,
,05/31/2015,6:00 PM,7:15 PM,>Boys U13 C>Bedford,Bedford HS,Game,>Boys U13 C>Amherst U13C - White,,,,,5211092,,
,06/05/2015,6:00 PM,7:15 PM,>Boys U13 A>ORYA Red,little river park,Game,>Boys U13 A>Seacoast,,,,,5187242,,
,06/06/2015,8:00 AM,9:15 AM,>Boys U15 C>Plymouth Youth Lacrosse,Bridge Road,Game,>Boys U15 C>Hanover,,,,,5200355,,
,06/06/2015,8:00 AM,9:15 AM,>Boys U13 B1>Goffstown,Laurier St Field,Game,>Boys U13 B1>Hampton Lacrosse - Rip Tide,,,,,5200203,,
,06/06/2015,8:00 AM,9:15 AM,>Boys U11 C>Windham U11C Princeton,Griffin Park,Game,>Boys U11 C>Derry U11C,,,,,5200930,,
,06/06/2015,8:00 AM,9:15 AM,>Girls U15 A>Windham U15 Cornell,Nashua Road,Game,>Girls U15 A>Derry,,,,,5182962,,
,06/06/2015,8:00 AM,9:15 AM,>Boys U9 B>Merrimack Valley Blue Storm,Boscawen Elementary ,Game,>Boys U9 B>Laconia Sachems,,,,,5208240,,
,06/06/2015,8:00 AM,9:15 AM,>Boys U11 C>Litchfield U11,LLA - Sawmill Brook,Game,>Boys U11 C>Hampton Lacrosse - White,,,,,5200929,,
,06/06/2015,8:00 AM,9:15 AM,>Boys U15 C>MYL Boys U15B Junior Tomahawks,Reeds Ferry 3,Game,>Boys U15 C>Hudson Hawks White,,,,,5200356,,
,06/06/2015,8:00 AM,9:15 AM,>Boys U9 B>Windham U9 Navy,Searles School,Game,>Boys U9 B>Bow,,,,,5208239,,
,06/06/2015,9:00 AM,10:15 AM,>Boys U11 C>Goffstown Maroon,Laurier St Field,Game,>Boys U11 C>MPAL U11 Blue,,,,,5200931,,
,06/06/2015,9:00 AM,10:15 AM,>Girls U15 A>Seacoast,Greenland Field,Game,>Girls U15 A>Exeter,,,,,5182961,,
,06/06/2015,9:00 AM,10:15 AM,>Boys U13 C>Black Bear,Coe-Brown Lower,Game,>Boys U13 C>Amherst U13C - White,,,,,5211087,,
,06/06/2015,9:00 AM,10:15 AM,>Boys U9 B>Abenaki-Wolfeboro,The Nick,Game,>Boys U9 B>Black Bear,,,,,5208237,,
,06/06/2015,9:00 AM,10:15 AM,>Boys U9 B>Salem Snipers,Walmart Field,Game,>Boys U9 B>Concord Crush Black,,,,,5208241,,
,06/06/2015,9:15 AM,10:30 AM,>Boys U9 B>Keene Crush,Keene HS,Game,>Boys U9 B>MPAL U9,,,,,5208242,,
,06/06/2015,9:15 AM,10:30 AM,>Boys U11 B2>Merrimack Valley Blue Storm,Boscawen Elementary ,Game,>Boys U11 B2>MPAL U11 White,,,,,5200989,,
